frequency,raw
6679.01,-5.27679
6745.80,-5.29998
6813.26,-5.32740
6881.39,-5.36800
6950.21,-5.39388
7019.71,-5.42006
7089.91,-5.45004
7160.81,-5.48089
7232.41,-5.52883
7304.74,-5.58812
7377.79,-5.63143
7451.56,-5.67071
7526.08,-5.67758
7601.34,-5.67207
7677.35,-5.63736
7754.13,-5.59922
7831.67,-5.54098
7909.98,-5.48363
7989.08,-5.42929
8068.98,-5.38262
8149.67,-5.34388
8231.16,-5.32210
8313.47,-5.31910
8396.61,-5.30990
8480.57,-5.30769
8565.38,-5.34034
8651.03,-5.37005
8737.54,-5.40916
8824.92,-5.44970
8913.17,-5.50573
9002.30,-5.55073
9092.32,-5.63846
9183.25,-5.73432
9275.08,-5.83080
9367.83,-5.92559
9461.51,-6.04528
9556.12,-6.18709
9651.68,-6.35545
9748.20,-6.51618
9845.68,-6.68691
9944.14,-6.84697
10043.58,-6.98680
10144.02,-7.13317
10245.46,-7.25895
10347.91,-7.37729
10451.39,-7.49086
10555.91,-7.59861
10661.46,-7.71190
10768.08,-7.84552
10875.76,-7.98716
10984.52,-8.13181
11094.36,-8.28296
11205.31,-8.42622
11317.36,-8.61026
11430.53,-8.78168
11544.84,-8.95909
11660.29,-9.13898
11776.89,-9.33079
11894.66,-9.49048
12013.60,-9.65471
12133.74,-9.82428
12255.08,-9.99685
12377.63,-10.16832
12501.41,-10.33541
12626.42,-10.50804
12752.68,-10.67226
12880.21,-10.85793
13009.01,-11.03532
13139.10,-11.22223
13270.49,-11.40653
13403.20,-11.55300
13537.23,-11.71675
13672.60,-11.87468
13809.33,-12.03685
13947.42,-12.20299
14086.90,-12.37042
14227.77,-12.50746
14370.04,-12.65685
14513.74,-12.81640
14658.88,-12.96106
14805.47,-13.11985
14953.52,-13.28446
15103.06,-13.48265
15254.09,-13.69237
15406.63,-13.89749
15560.70,-14.12209
15716.30,-14.32674
15873.47,-14.55021
16032.20,-14.79158
16192.52,-15.12202
16354.45,-15.45111
16517.99,-15.78848
16683.17,-16.11783
16850.01,-16.46046
17018.51,-16.82075
17188.69,-17.35016
17360.58,-17.87152
17534.18,-18.41633
17709.53,-18.93141
17886.62,-19.48409
18065.49,-20.11677
18246.14,-20.92663
18428.60,-21.72232
18612.89,-22.55012
18799.02,-23.35817
18987.01,-24.17224
19176.88,-25.27229
19368.65,-26.41479
19562.33,-27.53618
19757.96,-28.68751
19955.54,-29.82128
