frequency,raw
1708.77,4.62764
1725.86,4.75633
1743.12,4.85739
1760.55,4.98105
1778.15,5.09381
1795.94,5.19359
1813.90,5.34486
1832.03,5.45922
1850.36,5.59353
1868.86,5.73118
1887.55,5.86197
1906.42,6.00335
1925.49,6.13754
1944.74,6.29303
1964.19,6.43843
1983.83,6.59823
2003.67,6.75431
2023.71,6.89589
2043.94,7.03049
2064.38,7.15800
2085.03,7.28750
2105.88,7.43773
2126.94,7.55585
2148.20,7.67302
2169.69,7.77846
2191.38,7.89577
2213.30,8.01605
2235.43,8.11102
2257.78,8.21299
2280.36,8.31060
2303.17,8.40583
2326.20,8.52613
2349.46,8.63226
2372.95,8.74270
2396.68,8.83920
2420.65,8.94239
2444.86,9.05404
2469.31,9.16315
2494.00,9.30383
2518.94,9.41412
2544.13,9.51822
2569.57,9.61650
2595.27,9.73440
2621.22,9.87009
2647.43,9.96067
2673.90,10.04972
2700.64,10.13432
2727.65,10.22145
2754.93,10.28755
2782.48,10.35534
2810.30,10.40738
2838.40,10.41620
2866.79,10.43502
2895.46,10.43529
2924.41,10.41730
2953.65,10.38246
2983.19,10.34264
3013.02,10.28447
3043.15,10.20407
3073.58,10.11779
3104.32,10.03493
3135.36,9.93853
3166.72,9.82939
3198.38,9.69371
3230.37,9.56580
3262.67,9.41520
3295.30,9.28369
3328.25,9.13746
3361.53,8.97902
3395.15,8.82051
3429.10,8.64908
3463.39,8.47250
3498.03,8.31266
3533.01,8.13809
3568.34,7.96308
3604.02,7.76699
3640.06,7.59433
3676.46,7.40314
3713.22,7.23663
3750.36,7.06570
3787.86,6.88296
3825.74,6.72501
3864.00,6.55643
3902.64,6.39996
3941.66,6.24201
3981.08,6.11270
4020.89,5.97511
4061.10,5.84316
4101.71,5.71201
4142.73,5.60103
4184.15,5.47396
4226.00,5.38344
4268.26,5.28158
4310.94,5.18961
4354.05,5.10437
4397.59,5.01614
4441.56,4.94092
4485.98,4.86909
4530.84,4.79812
4576.15,4.75432
4621.91,4.69514
4668.13,4.65554
4714.81,4.62773
4761.96,4.59248
4809.58,4.59058
4857.67,4.57352
4906.25,4.57856
4955.31,4.58106
5004.87,4.59995
5054.91,4.64766
5105.46,4.69429
5156.52,4.75690
5208.08,4.83412
5260.16,4.92627
5312.77,5.03578
5365.89,5.13826
5419.55,5.26105
5473.75,5.40980
5528.49,5.55139
5583.77,5.71575
5639.61,5.85920
5696.00,6.02626
5752.96,6.17435
5810.49,6.30910
5868.60,6.43657
5927.28,6.54705
5986.56,6.63553
6046.42,6.68610
6106.89,6.68375
6167.96,6.67305
6229.64,6.61898
6291.93,6.52162
6354.85,6.40154
6418.40,6.25448
6482.58,6.07090
6547.41,5.88915
6612.88,5.70563
6679.01,5.51938
6745.80,5.33439
6813.26,5.15047
6881.39,4.98233
6950.21,4.85117
7019.71,4.72821
7089.91,4.61204
7160.81,4.49221
7232.41,4.36951
7304.74,4.24611
7377.79,4.12813
7451.56,4.00877
7526.08,3.89156
7601.34,3.77647
7677.35,3.66755
7754.13,3.54996
7831.67,3.42635
7909.98,3.30147
7989.08,3.16986
8068.98,3.00998
8149.67,2.83697
8231.16,2.66251
8313.47,2.47520
8396.61,2.28570
8480.57,2.09240
8565.38,1.88204
8651.03,1.67445
8737.54,1.46851
8824.92,1.27721
8913.17,1.08634
9002.30,0.90831
9092.32,0.72220
9183.25,0.55081
9275.08,0.37424
9367.83,0.20254
9461.51,0.04633
9556.12,-0.11004
9651.68,-0.28391
9748.20,-0.45090
9845.68,-0.62782
9944.14,-0.79072
10043.58,-0.96835
10144.02,-1.13351
10245.46,-1.29396
10347.91,-1.45897
10451.39,-1.62702
10555.91,-1.80515
10661.46,-1.97980
10768.08,-2.16417
10875.76,-2.34895
10984.52,-2.51830
11094.36,-2.69941
11205.31,-2.88383
11317.36,-3.06958
11430.53,-3.25661
11544.84,-3.44533
11660.29,-3.63471
11776.89,-3.82639
11894.66,-3.97545
12013.60,-4.13956
12133.74,-4.29833
12255.08,-4.46525
12377.63,-4.61768
12501.41,-4.76779
12626.42,-4.93405
12752.68,-5.08082
12880.21,-5.24001
13009.01,-5.40770
13139.10,-5.56093
13270.49,-5.71152
13403.20,-5.85191
13537.23,-6.00288
13672.60,-6.14652
13809.33,-6.28767
13947.42,-6.42080
14086.90,-6.56653
14227.77,-6.69387
14370.04,-6.81563
14513.74,-6.94806
14658.88,-7.07381
14805.47,-7.20382
14953.52,-7.32819
15103.06,-7.48990
15254.09,-7.67039
15406.63,-7.85115
15560.70,-8.02484
15716.30,-8.20559
15873.47,-8.37737
16032.20,-8.57177
16192.52,-8.84715
16354.45,-9.09750
16517.99,-9.36509
16683.17,-9.63861
16850.01,-9.89871
17018.51,-10.18078
17188.69,-10.54573
17360.58,-10.91972
17534.18,-11.30706
17709.53,-11.66942
17886.62,-12.04818
18065.49,-12.47036
18246.14,-12.94123
18428.60,-13.44236
18612.89,-13.92840
18799.02,-14.43106
18987.01,-14.90464
19176.88,-15.48483
19368.65,-16.06589
19562.33,-16.64149
19757.96,-17.20606
19955.54,-17.79163
