frequency,raw
265.82,0.95397
268.48,0.95741
271.16,1.00066
273.87,1.03592
276.61,1.04008
279.38,1.03811
282.17,1.03542
284.99,1.03730
287.84,1.05901
290.72,1.08718
293.63,1.08267
296.57,1.06481
299.53,1.07727
302.53,1.08890
305.55,1.07846
308.61,1.05992
311.69,1.06422
314.81,1.02603
317.96,0.98244
321.14,0.95125
324.35,0.92519
327.59,0.88286
330.87,0.82881
334.18,0.77700
337.52,0.73010
340.90,0.71369
344.30,0.68107
347.75,0.65442
351.23,0.61872
354.74,0.54861
358.28,0.47362
361.87,0.47644
365.49,0.48496
369.14,0.48764
372.83,0.51484
376.56,0.50995
380.33,0.52897
384.13,0.52837
387.97,0.56029
391.85,0.63545
395.77,0.64745
399.73,0.67893
403.72,0.72668
407.76,0.75325
411.84,0.80298
415.96,0.82865
420.12,0.84580
424.32,0.85970
428.56,0.88813
432.85,0.93209
437.18,0.91333
441.55,0.90634
445.96,0.91151
450.42,0.94660
454.93,0.92674
459.48,0.91945
464.07,0.91946
468.71,0.94549
473.40,0.95615
478.13,0.91533
482.91,0.87573
487.74,0.79870
492.62,0.76480
497.55,0.74758
502.52,0.75827
507.55,0.72269
512.62,0.68697
517.75,0.63230
522.93,0.57281
528.16,0.52951
533.44,0.51286
538.77,0.48028
544.16,0.47535
549.60,0.42302
555.10,0.37158
560.65,0.36025
566.25,0.32667
571.92,0.31710
577.64,0.27859
583.41,0.29385
589.25,0.34991
595.14,0.32108
601.09,0.32929
607.10,0.37034
613.17,0.41455
619.30,0.46325
625.50,0.53000
631.75,0.59529
638.07,0.65004
644.45,0.67172
650.89,0.69897
657.40,0.75662
663.98,0.83019
670.62,0.87112
677.32,0.90598
684.10,0.92991
690.94,0.99368
697.85,0.96318
704.83,1.00474
711.87,1.02919
718.99,1.04195
726.18,1.03850
733.44,1.04215
740.78,1.04651
748.19,1.09614
755.67,1.08775
763.23,1.10381
770.86,1.13451
778.57,1.13972
786.35,1.14336
794.22,1.21123
802.16,1.22435
810.18,1.17472
818.28,1.17408
826.46,1.15855
834.73,1.11084
843.08,1.06798
851.51,0.98703
860.02,0.90786
868.62,0.84987
877.31,0.75344
886.08,0.65279
894.94,0.53694
903.89,0.45879
912.93,0.35984
922.06,0.29452
931.28,0.23455
940.59,0.14938
950.00,0.09718
959.50,0.04873
969.09,0.02266
978.78,0.00999
988.57,0.01611
998.46,-0.00781
1008.44,0.04282
1018.53,0.07770
1028.71,0.09932
1039.00,0.15534
1049.39,0.21736
1059.88,0.32126
1070.48,0.38468
1081.19,0.44341
1092.00,0.54024
1102.92,0.64877
1113.95,0.70304
1125.09,0.77784
1136.34,0.83929
1147.70,0.94550
1159.18,1.06573
1170.77,1.14758
1182.48,1.24275
1194.30,1.35515
1206.25,1.46592
1218.31,1.55479
1230.49,1.64890
1242.80,1.70847
1255.22,1.77881
1267.78,1.84085
1280.45,1.89483
1293.26,1.96373
1306.19,2.01753
1319.25,2.10763
1332.45,2.14505
1345.77,2.22505
1359.23,2.29691
1372.82,2.35598
1386.55,2.42583
1400.41,2.48993
1414.42,2.55814
1428.56,2.63715
1442.85,2.71040
1457.28,2.81590
1471.85,2.93268
1486.57,3.03237
1501.43,3.14096
1516.45,3.25304
1531.61,3.35824
1546.93,3.45520
1562.40,3.52688
1578.02,3.58136
1593.80,3.63748
1609.74,3.69343
1625.84,3.72679
1642.10,3.74587
1658.52,3.77137
1675.10,3.79482
1691.85,3.78987
1708.77,3.81177
1725.86,3.82587
1743.12,3.83675
1760.55,3.84948
1778.15,3.86093
1795.94,3.87236
1813.90,3.92985
1832.03,3.94672
1850.36,4.01950
1868.86,4.06473
1887.55,4.12955
1906.42,4.19721
1925.49,4.26630
1944.74,4.33843
1964.19,4.40624
1983.83,4.49252
2003.67,4.56680
2023.71,4.65185
2043.94,4.72910
2064.38,4.79839
2085.03,4.89556
2105.88,4.98380
2126.94,5.09874
2148.20,5.18673
2169.69,5.28065
2191.38,5.36855
2213.30,5.47069
2235.43,5.57306
2257.78,5.66391
2280.36,5.76200
2303.17,5.89794
2326.20,5.99934
2349.46,6.14417
2372.95,6.26412
2396.68,6.39928
2420.65,6.52556
2444.86,6.66827
2469.31,6.81323
2494.00,6.98267
2518.94,7.12514
2544.13,7.27265
2569.57,7.42907
2595.27,7.57462
2621.22,7.74081
2647.43,7.87398
2673.90,7.99480
2700.64,8.12271
2727.65,8.25395
2754.93,8.38084
2782.48,8.48861
2810.30,8.61760
2838.40,8.66514
2866.79,8.73951
2895.46,8.79706
2924.41,8.83989
2953.65,8.84847
2983.19,8.85738
3013.02,8.83233
3043.15,8.79139
3073.58,8.74754
3104.32,8.71149
3135.36,8.65122
3166.72,8.58372
3198.38,8.49490
3230.37,8.41324
3262.67,8.31748
3295.30,8.23089
3328.25,8.12219
3361.53,8.00850
3395.15,7.89317
3429.10,7.76715
3463.39,7.64131
3498.03,7.54223
3533.01,7.42890
3568.34,7.31449
3604.02,7.19266
3640.06,7.10855
3676.46,7.00682
3713.22,6.90925
3750.36,6.81918
3787.86,6.73484
3825.74,6.64271
3864.00,6.57931
3902.64,6.48752
3941.66,6.43459
3981.08,6.38761
4020.89,6.33716
4061.10,6.30307
4101.71,6.26583
4142.73,6.24458
4184.15,6.22369
4226.00,6.21973
4268.26,6.21195
4310.94,6.20654
4354.05,6.22488
4397.59,6.22569
4441.56,6.24769
4485.98,6.26979
4530.84,6.28693
4576.15,6.33624
4621.91,6.38759
4668.13,6.46098
4714.81,6.54349
4761.96,6.64049
4809.58,6.77615
4857.67,6.87555
4906.25,7.02799
4955.31,7.17107
5004.87,7.33248
5054.91,7.52394
5105.46,7.69926
5156.52,7.90179
5208.08,8.12713
5260.16,8.36165
5312.77,8.59460
5365.89,8.80017
5419.55,9.00152
5473.75,9.17292
5528.49,9.28809
5583.77,9.36680
5639.61,9.39124
5696.00,9.36605
5752.96,9.24601
5810.49,9.03424
5868.60,8.76564
5927.28,8.43083
5986.56,8.05213
6046.42,7.60361
6106.89,7.11108
6167.96,6.64075
6229.64,6.15232
6291.93,5.69382
6354.85,5.26513
6418.40,4.88353
6482.58,4.52681
6547.41,4.21751
6612.88,3.94023
6679.01,3.70051
6745.80,3.46975
6813.26,3.25351
6881.39,3.06121
6950.21,2.87439
7019.71,2.69652
7089.91,2.51764
7160.81,2.29621
7232.41,2.04626
7304.74,1.77620
7377.79,1.48794
7451.56,1.18541
7526.08,0.86968
7601.34,0.54056
7677.35,0.23052
7754.13,-0.09956
7831.67,-0.41450
7909.98,-0.71937
7989.08,-1.00996
8068.98,-1.29828
8149.67,-1.57537
8231.16,-1.82890
8313.47,-2.06857
8396.61,-2.29015
8480.57,-2.48999
8565.38,-2.71381
8651.03,-2.92139
8737.54,-3.12697
8824.92,-3.32974
8913.17,-3.54395
9002.30,-3.75531
9092.32,-3.98522
9183.25,-4.21805
9275.08,-4.45494
9367.83,-4.68606
9461.51,-4.90552
9556.12,-5.13424
9651.68,-5.36332
9748.20,-5.59330
9845.68,-5.81287
9944.14,-6.01687
10043.58,-6.22548
10144.02,-6.40894
10245.46,-6.59624
10347.91,-6.77475
10451.39,-6.96237
10555.91,-7.15500
10661.46,-7.34195
10768.08,-7.54380
10875.76,-7.74390
10984.52,-7.93541
11094.36,-8.13311
11205.31,-8.33405
11317.36,-8.54548
11430.53,-8.75772
11544.84,-8.96580
11660.29,-9.17532
11776.89,-9.38264
11894.66,-9.56807
12013.60,-9.75322
12133.74,-9.93308
12255.08,-10.12369
12377.63,-10.30216
12501.41,-10.48320
12626.42,-10.67660
12752.68,-10.85331
12880.21,-11.04282
13009.01,-11.23299
13139.10,-11.42585
13270.49,-11.60567
13403.20,-11.77319
13537.23,-11.95689
13672.60,-12.13447
13809.33,-12.30153
13947.42,-12.47891
14086.90,-12.65614
14227.77,-12.81470
14370.04,-12.97338
14513.74,-13.14534
14658.88,-13.30505
14805.47,-13.47411
14953.52,-13.63059
15103.06,-13.83522
15254.09,-14.05380
15406.63,-14.27747
15560.70,-14.49468
15716.30,-14.71060
15873.47,-14.93475
16032.20,-15.16209
16192.52,-15.48213
16354.45,-15.78583
16517.99,-16.09855
16683.17,-16.41294
16850.01,-16.71135
17018.51,-17.04635
17188.69,-17.45497
17360.58,-17.88568
17534.18,-18.31164
17709.53,-18.72412
17886.62,-19.15643
18065.49,-19.62604
18246.14,-20.16514
18428.60,-20.71518
18612.89,-21.25868
18799.02,-21.79549
18987.01,-22.30622
19176.88,-22.90721
19368.65,-23.51434
19562.33,-24.09424
19757.96,-24.67760
19955.54,-25.26269
