frequency,raw
88.97,0.87707
89.86,0.92585
90.76,0.98388
91.66,1.04871
92.58,1.11971
93.51,1.19497
94.44,1.27336
95.39,1.35740
96.34,1.44617
97.30,1.54129
98.28,1.64277
99.26,1.74586
100.25,1.84705
101.25,1.94105
102.27,2.02414
103.29,2.09223
104.32,2.14657
105.37,2.19124
106.42,2.23029
107.48,2.26832
108.56,2.30742
109.64,2.34544
110.74,2.37914
111.85,2.40361
112.97,2.41634
114.10,2.41855
115.24,2.41519
116.39,2.41308
117.55,2.41808
118.73,2.43302
119.92,2.45586
121.12,2.48173
122.33,2.50565
123.55,2.52538
124.79,2.54334
126.03,2.56432
127.29,2.59338
128.57,2.63096
129.85,2.67106
131.15,2.70459
132.46,2.72203
133.79,2.72048
135.12,2.70514
136.48,2.68630
137.84,2.67465
139.22,2.67427
140.61,2.68232
142.02,2.69175
143.44,2.69723
144.87,2.69953
146.32,2.70419
147.78,2.71597
149.26,2.73333
150.75,2.74742
152.26,2.74822
153.78,2.73273
155.32,2.70898
156.88,2.69141
158.44,2.68981
160.03,2.70164
161.63,2.70337
163.24,2.70067
164.88,2.67901
166.53,2.64683
168.19,2.61692
169.87,2.59591
171.57,2.58205
173.29,2.57061
175.02,2.56072
176.77,2.55426
178.54,2.54854
180.32,2.53304
182.13,2.49754
183.95,2.44702
185.79,2.40285
187.65,2.38708
189.52,2.40135
191.42,2.42294
193.33,2.42307
195.27,2.39223
197.22,2.34630
199.19,2.30545
201.18,2.27644
203.19,2.25386
205.23,2.23320
207.28,2.21360
209.35,2.18798
211.44,2.14377
213.56,2.08032
215.69,2.02026
217.85,1.98658
220.03,1.97341
222.23,1.94897
224.45,1.89603
226.70,1.83537
228.96,1.79879
231.25,1.78823
233.57,1.78273
235.90,1.76214
238.26,1.75360
240.64,1.74496
243.05,1.71924
245.48,1.67433
247.93,1.63035
250.41,1.59844
252.92,1.56909
255.45,1.54048
258.00,1.52629
260.58,1.52542
263.19,1.51908
265.82,1.50820
268.48,1.51248
271.16,1.52627
273.87,1.52539
276.61,1.51671
279.38,1.52582
282.17,1.54849
284.99,1.57916
287.84,1.61006
290.72,1.61623
293.63,1.58047
296.57,1.54128
299.53,1.53672
302.53,1.53500
305.55,1.51674
308.61,1.48456
311.69,1.48231
314.81,1.47174
317.96,1.45874
321.14,1.40912
324.35,1.33948
327.59,1.28867
330.87,1.25942
334.18,1.20972
337.52,1.11825
340.90,1.05764
344.30,1.01078
347.75,0.95621
351.23,0.89063
354.74,0.85836
358.28,0.84115
361.87,0.83985
365.49,0.81991
369.14,0.82058
372.83,0.85487
376.56,0.84777
380.33,0.87157
384.13,0.88941
387.97,0.90532
391.85,0.94051
395.77,0.95277
399.73,0.98793
403.72,1.01173
407.76,1.01038
411.84,1.03811
415.96,1.05038
420.12,1.04888
424.32,1.06559
428.56,1.09543
432.85,1.11570
437.18,1.11191
441.55,1.13985
445.96,1.13106
450.42,1.12731
454.93,1.11562
459.48,1.09434
464.07,1.04281
468.71,1.00847
473.40,0.96586
478.13,0.91233
482.91,0.91310
487.74,0.88440
492.62,0.86312
497.55,0.84331
502.52,0.79302
507.55,0.76746
512.62,0.75091
517.75,0.69959
522.93,0.67567
528.16,0.64068
533.44,0.59904
538.77,0.54925
544.16,0.51507
549.60,0.46911
555.10,0.46163
560.65,0.44448
566.25,0.42337
571.92,0.41361
577.64,0.39230
583.41,0.39883
589.25,0.40881
595.14,0.42859
601.09,0.43573
607.10,0.45468
613.17,0.45723
619.30,0.50005
625.50,0.55321
631.75,0.57980
638.07,0.63123
644.45,0.67513
650.89,0.75493
657.40,0.79888
663.98,0.84292
670.62,0.88766
677.32,0.92621
684.10,0.95680
690.94,0.98041
697.85,1.00177
704.83,1.01742
711.87,1.03585
718.99,1.04398
726.18,1.05711
733.44,1.07655
740.78,1.08049
748.19,1.11966
755.67,1.12375
763.23,1.14553
770.86,1.15523
778.57,1.16636
786.35,1.16292
794.22,1.17738
802.16,1.16765
810.18,1.16793
818.28,1.14950
826.46,1.10492
834.73,1.06550
843.08,0.99790
851.51,0.93376
860.02,0.85847
868.62,0.78720
877.31,0.71015
886.08,0.62325
894.94,0.53031
903.89,0.44053
912.93,0.36583
922.06,0.29684
931.28,0.22355
940.59,0.14916
950.00,0.08548
959.50,0.04317
969.09,0.00796
978.78,-0.00457
988.57,0.00659
998.46,-0.00422
1008.44,0.02312
1018.53,0.05127
1028.71,0.09298
1039.00,0.12474
1049.39,0.17184
1059.88,0.25049
1070.48,0.32270
1081.19,0.40314
1092.00,0.47798
1102.92,0.56515
1113.95,0.64434
1125.09,0.73353
1136.34,0.81126
1147.70,0.91770
1159.18,1.01121
1170.77,1.10524
1182.48,1.21348
1194.30,1.30687
1206.25,1.41324
1218.31,1.49619
1230.49,1.57158
1242.80,1.64100
1255.22,1.70061
1267.78,1.77713
1280.45,1.84389
1293.26,1.91138
1306.19,1.96908
1319.25,2.04275
1332.45,2.11099
1345.77,2.17929
1359.23,2.23465
1372.82,2.30087
1386.55,2.35666
1400.41,2.42298
1414.42,2.49499
1428.56,2.58127
1442.85,2.67512
1457.28,2.76572
1471.85,2.86830
1486.57,2.96997
1501.43,3.08256
1516.45,3.19721
1531.61,3.29157
1546.93,3.36716
1562.40,3.45690
1578.02,3.52337
1593.80,3.56555
1609.74,3.63681
1625.84,3.67220
1642.10,3.71158
1658.52,3.74013
1675.10,3.76545
1691.85,3.76532
1708.77,3.77862
1725.86,3.80412
1743.12,3.80693
1760.55,3.83073
1778.15,3.85761
1795.94,3.86675
1813.90,3.91393
1832.03,3.94583
1850.36,3.99255
1868.86,4.03797
1887.55,4.07905
1906.42,4.14677
1925.49,4.20863
1944.74,4.28271
1964.19,4.36053
1983.83,4.45177
2003.67,4.52996
2023.71,4.62159
2043.94,4.71290
2064.38,4.78960
2085.03,4.87829
2105.88,4.98945
2126.94,5.06938
2148.20,5.16612
2169.69,5.24840
2191.38,5.34380
2213.30,5.44929
2235.43,5.55620
2257.78,5.65089
2280.36,5.76548
2303.17,5.88196
2326.20,6.01790
2349.46,6.16272
2372.95,6.29128
2396.68,6.40988
2420.65,6.54833
2444.86,6.68019
2469.31,6.81647
2494.00,6.98214
2518.94,7.12856
2544.13,7.26939
2569.57,7.42727
2595.27,7.59024
2621.22,7.76243
2647.43,7.92310
2673.90,8.06003
2700.64,8.20803
2727.65,8.34543
2754.93,8.47046
2782.48,8.59308
2810.30,8.69541
2838.40,8.75630
2866.79,8.80880
2895.46,8.86315
2924.41,8.90219
2953.65,8.91649
2983.19,8.92508
3013.02,8.92071
3043.15,8.88953
3073.58,8.85377
3104.32,8.83129
3135.36,8.78058
3166.72,8.71859
3198.38,8.63382
3230.37,8.55095
3262.67,8.45644
3295.30,8.37565
3328.25,8.28595
3361.53,8.18759
3395.15,8.07594
3429.10,7.97516
3463.39,7.86228
3498.03,7.76361
3533.01,7.67075
3568.34,7.57312
3604.02,7.46913
3640.06,7.37863
3676.46,7.29090
3713.22,7.22139
3750.36,7.15233
3787.86,7.07644
3825.74,7.01847
3864.00,6.95381
3902.64,6.89620
3941.66,6.84940
3981.08,6.83322
4020.89,6.80287
4061.10,6.77401
4101.71,6.74664
4142.73,6.74631
4184.15,6.73617
4226.00,6.75598
4268.26,6.77015
4310.94,6.79614
4354.05,6.82870
4397.59,6.85897
4441.56,6.91234
4485.98,6.97045
4530.84,7.02168
4576.15,7.11543
4621.91,7.19423
4668.13,7.29868
4714.81,7.41669
4761.96,7.54020
4809.58,7.70170
4857.67,7.85233
4906.25,8.02220
4955.31,8.19512
5004.87,8.38156
5054.91,8.60492
5105.46,8.81316
5156.52,9.03902
5208.08,9.29788
5260.16,9.57008
5312.77,9.85238
5365.89,10.11073
5419.55,10.36451
5473.75,10.61260
5528.49,10.81570
5583.77,10.97126
5639.61,11.07437
5696.00,11.11103
5752.96,11.06181
5810.49,10.92726
5868.60,10.72493
5927.28,10.45691
5986.56,10.12914
6046.42,9.75494
6106.89,9.32886
6167.96,8.91564
6229.64,8.49690
6291.93,8.10184
6354.85,7.73361
6418.40,7.41038
6482.58,7.11653
6547.41,6.86704
6612.88,6.65208
6679.01,6.47447
6745.80,6.31476
6813.26,6.16798
6881.39,6.04413
6950.21,5.93448
7019.71,5.82027
7089.91,5.69993
7160.81,5.54078
7232.41,5.35782
7304.74,5.14831
7377.79,4.93204
7451.56,4.68280
7526.08,4.42706
7601.34,4.16106
7677.35,3.90714
7754.13,3.64445
7831.67,3.38382
7909.98,3.13973
7989.08,2.90827
8068.98,2.67562
8149.67,2.44993
8231.16,2.24371
8313.47,2.05448
8396.61,1.88013
8480.57,1.70441
8565.38,1.51361
8651.03,1.33259
8737.54,1.13611
8824.92,0.94650
8913.17,0.74368
9002.30,0.54710
9092.32,0.32945
9183.25,0.10850
9275.08,-0.12045
9367.83,-0.35490
9461.51,-0.58094
9556.12,-0.82825
9651.68,-1.08864
9748.20,-1.35287
9845.68,-1.61032
9944.14,-1.85356
10043.58,-2.10170
10144.02,-2.32211
10245.46,-2.53119
10347.91,-2.71765
10451.39,-2.90968
10555.91,-3.09389
10661.46,-3.27908
10768.08,-3.46726
10875.76,-3.65486
10984.52,-3.83044
11094.36,-4.01680
11205.31,-4.19815
11317.36,-4.38681
11430.53,-4.57308
11544.84,-4.75584
11660.29,-4.93508
11776.89,-5.11935
11894.66,-5.26251
12013.60,-5.41541
12133.74,-5.55735
12255.08,-5.70287
12377.63,-5.84002
12501.41,-5.97098
12626.42,-6.11146
12752.68,-6.24234
12880.21,-6.37726
13009.01,-6.50939
13139.10,-6.64082
13270.49,-6.75578
13403.20,-6.86240
13537.23,-6.97316
13672.60,-7.08540
13809.33,-7.17901
13947.42,-7.27546
14086.90,-7.37670
14227.77,-7.45508
14370.04,-7.53732
14513.74,-7.61775
14658.88,-7.68895
14805.47,-7.76599
14953.52,-7.83334
15103.06,-7.93531
15254.09,-8.05884
15406.63,-8.17821
15560.70,-8.28956
15716.30,-8.41107
15873.47,-8.51346
16032.20,-8.63204
16192.52,-8.83941
16354.45,-9.02213
16517.99,-9.20943
16683.17,-9.41238
16850.01,-9.58314
17018.51,-9.78733
17188.69,-10.06828
17360.58,-10.36183
17534.18,-10.65609
17709.53,-10.93418
17886.62,-11.22608
18065.49,-11.55046
18246.14,-11.93230
18428.60,-12.33239
18612.89,-12.72679
18799.02,-13.12614
18987.01,-13.49455
19176.88,-13.96845
19368.65,-14.44943
19562.33,-14.90673
19757.96,-15.36431
19955.54,-15.84005
