frequency,raw
168.19,2.77949
169.87,2.73924
171.57,2.69340
173.29,2.63780
175.02,2.58319
176.77,2.54665
178.54,2.53676
180.32,2.54546
182.13,2.55572
183.95,2.55770
185.79,2.55727
187.65,2.56586
189.52,2.58361
191.42,2.59681
193.33,2.59264
195.27,2.57468
197.22,2.55755
199.19,2.54525
201.18,2.52334
203.19,2.47640
205.23,2.40880
207.28,2.34205
209.35,2.28750
211.44,2.23723
213.56,2.18245
215.69,2.13224
217.85,2.09936
220.03,2.07618
222.23,2.04010
224.45,1.98955
226.70,1.95301
228.96,1.94814
231.25,1.94683
233.57,1.90839
235.90,1.83043
238.26,1.78182
240.64,1.77514
243.05,1.77835
245.48,1.75559
247.93,1.71707
250.41,1.69422
252.92,1.69418
255.45,1.70348
258.00,1.71258
260.58,1.71333
263.19,1.69721
265.82,1.67552
268.48,1.66972
271.16,1.67110
273.87,1.65119
276.61,1.61647
279.38,1.60171
282.17,1.61284
284.99,1.64103
287.84,1.67519
290.72,1.70988
293.63,1.74250
296.57,1.77555
299.53,1.79821
302.53,1.78705
305.55,1.75868
308.61,1.70314
311.69,1.63961
314.81,1.56584
317.96,1.52894
321.14,1.47141
324.35,1.38579
327.59,1.32716
330.87,1.29335
334.18,1.22649
337.52,1.13242
340.90,1.09761
344.30,1.07130
347.75,1.02181
351.23,0.95960
354.74,0.91929
358.28,0.88264
361.87,0.86203
365.49,0.82067
369.14,0.81345
372.83,0.85952
376.56,0.85462
380.33,0.88126
384.13,0.91940
387.97,0.94773
391.85,0.99491
395.77,1.01218
399.73,1.02467
403.72,1.04949
407.76,1.05653
411.84,1.05182
415.96,1.05906
420.12,1.07292
424.32,1.06468
428.56,1.08505
432.85,1.13911
437.18,1.15145
441.55,1.17792
445.96,1.21002
450.42,1.22551
454.93,1.19999
459.48,1.22429
464.07,1.19826
468.71,1.17353
473.40,1.15642
478.13,1.08978
482.91,1.06445
487.74,1.04141
492.62,1.05790
497.55,1.03194
502.52,0.99171
507.55,0.93910
512.62,0.87871
517.75,0.84010
522.93,0.81589
528.16,0.74879
533.44,0.71030
538.77,0.63450
544.16,0.60609
549.60,0.59775
555.10,0.57006
560.65,0.56786
566.25,0.52745
571.92,0.52336
577.64,0.50133
583.41,0.49604
589.25,0.48292
595.14,0.47585
601.09,0.48776
607.10,0.52167
613.17,0.57111
619.30,0.62780
625.50,0.69623
631.75,0.74823
638.07,0.81548
644.45,0.86102
650.89,0.90438
657.40,0.95041
663.98,0.99262
670.62,1.00293
677.32,1.02253
684.10,1.04266
690.94,1.06333
697.85,1.05781
704.83,1.06629
711.87,1.11608
718.99,1.11591
726.18,1.10712
733.44,1.11149
740.78,1.12709
748.19,1.15974
755.67,1.16763
763.23,1.17197
770.86,1.18198
778.57,1.19650
786.35,1.19802
794.22,1.20674
802.16,1.20154
810.18,1.21430
818.28,1.19134
826.46,1.14263
834.73,1.11284
843.08,1.04861
851.51,0.97912
860.02,0.89354
868.62,0.81499
877.31,0.73053
886.08,0.63834
894.94,0.53517
903.89,0.43038
912.93,0.35386
922.06,0.29129
931.28,0.23255
940.59,0.15711
950.00,0.08235
959.50,0.04868
969.09,0.01927
978.78,-0.00657
988.57,-0.01348
998.46,-0.00502
1008.44,0.02751
1018.53,0.04242
1028.71,0.09180
1039.00,0.13771
1049.39,0.19115
1059.88,0.26217
1070.48,0.33903
1081.19,0.41957
1092.00,0.50180
1102.92,0.58534
1113.95,0.66206
1125.09,0.74444
1136.34,0.82847
1147.70,0.92360
1159.18,1.00286
1170.77,1.08689
1182.48,1.17744
1194.30,1.27688
1206.25,1.38980
1218.31,1.47402
1230.49,1.55322
1242.80,1.62750
1255.22,1.70474
1267.78,1.78145
1280.45,1.85384
1293.26,1.90821
1306.19,1.97490
1319.25,2.04171
1332.45,2.10095
1345.77,2.14972
1359.23,2.22951
1372.82,2.28654
1386.55,2.34430
1400.41,2.42598
1414.42,2.50222
1428.56,2.57702
1442.85,2.67570
1457.28,2.78235
1471.85,2.88518
1486.57,2.99242
1501.43,3.09718
1516.45,3.19513
1531.61,3.28444
1546.93,3.36958
1562.40,3.45429
1578.02,3.49931
1593.80,3.53461
1609.74,3.58636
1625.84,3.62475
1642.10,3.67122
1658.52,3.68534
1675.10,3.72266
1691.85,3.72828
1708.77,3.75900
1725.86,3.79059
1743.12,3.79122
1760.55,3.81561
1778.15,3.83238
1795.94,3.83592
1813.90,3.87141
1832.03,3.89061
1850.36,3.93899
1868.86,3.97925
1887.55,4.03238
1906.42,4.09593
1925.49,4.17314
1944.74,4.25583
1964.19,4.34436
1983.83,4.43790
2003.67,4.52255
2023.71,4.62247
2043.94,4.69683
2064.38,4.77866
2085.03,4.86924
2105.88,4.96162
2126.94,5.05411
2148.20,5.14138
2169.69,5.22456
2191.38,5.31774
2213.30,5.42717
2235.43,5.52536
2257.78,5.63405
2280.36,5.73737
2303.17,5.85944
2326.20,5.98981
2349.46,6.13719
2372.95,6.27017
2396.68,6.39222
2420.65,6.53476
2444.86,6.67762
2469.31,6.81332
2494.00,6.98099
2518.94,7.12549
2544.13,7.27252
2569.57,7.42332
2595.27,7.58242
2621.22,7.75266
2647.43,7.89978
2673.90,8.05088
2700.64,8.17834
2727.65,8.32339
2754.93,8.45485
2782.48,8.57829
2810.30,8.68007
2838.40,8.74411
2866.79,8.81235
2895.46,8.86212
2924.41,8.91464
2953.65,8.92805
2983.19,8.93720
3013.02,8.93410
3043.15,8.89358
3073.58,8.86415
3104.32,8.84003
3135.36,8.78409
3166.72,8.71915
3198.38,8.63673
3230.37,8.54615
3262.67,8.46330
3295.30,8.38697
3328.25,8.30833
3361.53,8.20894
3395.15,8.11353
3429.10,8.00467
3463.39,7.88877
3498.03,7.78666
3533.01,7.68772
3568.34,7.58142
3604.02,7.48020
3640.06,7.38510
3676.46,7.29536
3713.22,7.22091
3750.36,7.14930
3787.86,7.08586
3825.74,7.02567
3864.00,6.96189
3902.64,6.91411
3941.66,6.86897
3981.08,6.85087
4020.89,6.81663
4061.10,6.78783
4101.71,6.75305
4142.73,6.74971
4184.15,6.73982
4226.00,6.76133
4268.26,6.78479
4310.94,6.81556
4354.05,6.86278
4397.59,6.90974
4441.56,6.96574
4485.98,7.02898
4530.84,7.09044
4576.15,7.18086
4621.91,7.25283
4668.13,7.35087
4714.81,7.46328
4761.96,7.59037
4809.58,7.75169
4857.67,7.90700
4906.25,8.08943
4955.31,8.27431
5004.87,8.47613
5054.91,8.69948
5105.46,8.92512
5156.52,9.17004
5208.08,9.42990
5260.16,9.70711
5312.77,9.98147
5365.89,10.24018
5419.55,10.49287
5473.75,10.73346
5528.49,10.91601
5583.77,11.07358
5639.61,11.14388
5696.00,11.16413
5752.96,11.09557
5810.49,10.93423
5868.60,10.71964
5927.28,10.42572
5986.56,10.09294
6046.42,9.69914
6106.89,9.26186
6167.96,8.85785
6229.64,8.43886
6291.93,8.05360
6354.85,7.69794
6418.40,7.37081
6482.58,7.07375
6547.41,6.82313
6612.88,6.61280
6679.01,6.43221
6745.80,6.26628
6813.26,6.11855
6881.39,5.98592
6950.21,5.87586
7019.71,5.75639
7089.91,5.64507
7160.81,5.49210
7232.41,5.31054
7304.74,5.10901
7377.79,4.88335
7451.56,4.63711
7526.08,4.37981
7601.34,4.12043
7677.35,3.87224
7754.13,3.60691
7831.67,3.35494
7909.98,3.10940
7989.08,2.87797
8068.98,2.64183
8149.67,2.41354
8231.16,2.20468
8313.47,2.00971
8396.61,1.81967
8480.57,1.63735
8565.38,1.43090
8651.03,1.22309
8737.54,1.02060
8824.92,0.81492
8913.17,0.59507
9002.30,0.39309
9092.32,0.16484
9183.25,-0.05727
9275.08,-0.28810
9367.83,-0.52015
9461.51,-0.73825
9556.12,-0.97362
9651.68,-1.22376
9748.20,-1.47295
9845.68,-1.71954
9944.14,-1.95357
10043.58,-2.18773
10144.02,-2.39134
10245.46,-2.58561
10347.91,-2.76137
10451.39,-2.94012
10555.91,-3.10978
10661.46,-3.27254
10768.08,-3.44883
10875.76,-3.61833
10984.52,-3.77505
11094.36,-3.94071
11205.31,-4.10178
11317.36,-4.27496
11430.53,-4.43760
11544.84,-4.60029
11660.29,-4.76252
11776.89,-4.92139
11894.66,-5.04233
12013.60,-5.17410
12133.74,-5.29111
12255.08,-5.41304
12377.63,-5.52415
12501.41,-5.63134
12626.42,-5.74376
12752.68,-5.84846
12880.21,-5.95520
13009.01,-6.06175
13139.10,-6.16170
13270.49,-6.25136
13403.20,-6.32254
13537.23,-6.41259
13672.60,-6.48644
13809.33,-6.55226
13947.42,-6.61670
14086.90,-6.68952
14227.77,-6.72967
14370.04,-6.77365
14513.74,-6.82519
14658.88,-6.86276
14805.47,-6.90227
14953.52,-6.93835
15103.06,-7.00447
15254.09,-7.09178
15406.63,-7.16814
15560.70,-7.24484
15716.30,-7.32229
15873.47,-7.39313
16032.20,-7.47423
16192.52,-7.63526
16354.45,-7.77947
16517.99,-7.92515
16683.17,-8.08200
16850.01,-8.21679
17018.51,-8.37797
17188.69,-8.60357
17360.58,-8.86498
17534.18,-9.11083
17709.53,-9.33960
17886.62,-9.58234
18065.49,-9.86425
18246.14,-10.20398
18428.60,-10.55643
18612.89,-10.88898
18799.02,-11.23703
18987.01,-11.56422
19176.88,-11.98957
19368.65,-12.41863
19562.33,-12.82513
19757.96,-13.23690
19955.54,-13.65238
