frequency,raw
4101.71,6.26354
4142.73,6.25268
4184.15,6.22237
4226.00,6.21841
4268.26,6.22448
4310.94,6.22585
4354.05,6.23121
4397.59,6.24174
4441.56,6.25817
4485.98,6.27873
4530.84,6.30234
4576.15,6.35096
4621.91,6.40772
4668.13,6.47853
4714.81,6.56662
4761.96,6.65512
4809.58,6.78991
4857.67,6.91014
4906.25,7.04936
4955.31,7.19293
5004.87,7.35278
5054.91,7.55766
5105.46,7.72617
5156.52,7.93367
5208.08,8.14053
5260.16,8.37215
5312.77,8.61196
5365.89,8.80337
5419.55,9.00552
5473.75,9.18489
5528.49,9.30872
5583.77,9.41128
5639.61,9.44948
5696.00,9.41989
5752.96,9.30675
5810.49,9.11266
5868.60,8.84593
5927.28,8.51183
5986.56,8.12090
6046.42,7.66805
6106.89,7.18475
6167.96,6.70199
6229.64,6.21501
6291.93,5.75559
6354.85,5.32571
6418.40,4.94089
6482.58,4.58737
6547.41,4.26780
6612.88,3.98862
6679.01,3.74540
6745.80,3.51648
6813.26,3.30395
6881.39,3.09961
6950.21,2.92776
7019.71,2.75007
7089.91,2.56310
7160.81,2.34804
7232.41,2.10465
7304.74,1.83783
7377.79,1.54971
7451.56,1.23485
7526.08,0.91588
7601.34,0.59704
7677.35,0.27856
7754.13,-0.04882
7831.67,-0.36678
7909.98,-0.67014
7989.08,-0.96023
8068.98,-1.25455
8149.67,-1.52780
8231.16,-1.78333
8313.47,-2.02021
8396.61,-2.24938
8480.57,-2.45147
8565.38,-2.67085
8651.03,-2.88010
8737.54,-3.08648
8824.92,-3.28784
8913.17,-3.50588
9002.30,-3.71007
9092.32,-3.94961
9183.25,-4.18370
9275.08,-4.42071
9367.83,-4.65786
9461.51,-4.87393
9556.12,-5.10980
9651.68,-5.33919
9748.20,-5.56667
9845.68,-5.78867
9944.14,-5.98728
10043.58,-6.19856
10144.02,-6.38012
10245.46,-6.56868
10347.91,-6.74736
10451.39,-6.93816
10555.91,-7.12673
10661.46,-7.31739
10768.08,-7.51562
10875.76,-7.71867
10984.52,-7.90988
11094.36,-8.11031
11205.31,-8.30685
11317.36,-8.51972
11430.53,-8.72590
11544.84,-8.93741
11660.29,-9.14668
11776.89,-9.35916
11894.66,-9.53952
12013.60,-9.72734
12133.74,-9.90739
12255.08,-10.09833
12377.63,-10.27833
12501.41,-10.45492
12626.42,-10.65102
12752.68,-10.82739
12880.21,-11.01826
13009.01,-11.20907
13139.10,-11.39663
13270.49,-11.57736
13403.20,-11.74868
13537.23,-11.92609
13672.60,-12.10653
13809.33,-12.27691
13947.42,-12.44863
14086.90,-12.63171
14227.77,-12.78615
14370.04,-12.94880
14513.74,-13.11678
14658.88,-13.27795
14805.47,-13.44851
14953.52,-13.61047
15103.06,-13.80771
15254.09,-14.02817
15406.63,-14.25159
15560.70,-14.46615
15716.30,-14.68843
15873.47,-14.90612
16032.20,-15.13677
16192.52,-15.45684
16354.45,-15.76131
16517.99,-16.06470
16683.17,-16.38785
16850.01,-16.68356
17018.51,-17.02000
17188.69,-17.42583
17360.58,-17.85776
17534.18,-18.28677
17709.53,-18.69885
17886.62,-19.13086
18065.49,-19.60228
18246.14,-20.13772
18428.60,-20.69356
18612.89,-21.23497
18799.02,-21.76905
18987.01,-22.27386
19176.88,-22.87191
19368.65,-23.47507
19562.33,-24.05897
19757.96,-24.63305
19955.54,-25.21228
