frequency,raw
2326.20,6.88210
2349.46,6.93991
2372.95,6.99037
2396.68,7.03719
2420.65,7.10075
2444.86,7.17202
2469.31,7.27402
2494.00,7.39787
2518.94,7.50460
2544.13,7.61532
2569.57,7.74563
2595.27,7.86520
2621.22,8.02755
2647.43,8.13794
2673.90,8.26699
2700.64,8.36623
2727.65,8.49206
2754.93,8.58371
2782.48,8.67997
2810.30,8.77391
2838.40,8.83150
2866.79,8.90169
2895.46,8.95749
2924.41,9.01201
2953.65,9.05309
2983.19,9.09792
3013.02,9.12650
3043.15,9.12427
3073.58,9.11645
3104.32,9.09471
3135.36,9.05919
3166.72,9.00573
3198.38,8.90727
3230.37,8.79773
3262.67,8.66880
3295.30,8.55150
3328.25,8.42404
3361.53,8.25688
3395.15,8.09198
3429.10,7.93298
3463.39,7.76874
3498.03,7.59322
3533.01,7.44321
3568.34,7.26533
3604.02,7.08217
3640.06,6.92855
3676.46,6.74474
3713.22,6.58115
3750.36,6.43046
3787.86,6.26397
3825.74,6.11215
3864.00,5.95255
3902.64,5.79152
3941.66,5.63989
3981.08,5.50831
4020.89,5.36000
4061.10,5.21301
4101.71,5.05481
4142.73,4.91713
4184.15,4.77073
4226.00,4.63981
4268.26,4.50325
4310.94,4.37723
4354.05,4.24508
4397.59,4.12407
4441.56,4.00067
4485.98,3.89309
4530.84,3.76833
4576.15,3.67590
4621.91,3.57067
4668.13,3.48279
4714.81,3.38943
4761.96,3.30082
4809.58,3.23814
4857.67,3.15576
4906.25,3.09394
4955.31,3.02678
5004.87,2.97928
5054.91,2.95738
5105.46,2.91928
5156.52,2.90924
5208.08,2.90930
5260.16,2.91585
5312.77,2.94020
5365.89,2.95182
5419.55,2.99113
5473.75,3.05444
5528.49,3.12207
5583.77,3.21143
5639.61,3.29936
5696.00,3.42611
5752.96,3.55457
5810.49,3.69474
5868.60,3.85466
5927.28,4.02896
5986.56,4.22334
6046.42,4.40276
6106.89,4.57814
6167.96,4.76649
6229.64,4.95274
6291.93,5.12214
6354.85,5.26209
6418.40,5.37574
6482.58,5.44765
6547.41,5.48614
6612.88,5.49120
6679.01,5.46791
6745.80,5.38262
6813.26,5.27589
6881.39,5.15437
6950.21,5.03832
7019.71,4.90074
7089.91,4.77196
7160.81,4.61942
7232.41,4.46415
7304.74,4.30002
7377.79,4.12922
7451.56,3.94675
7526.08,3.76319
7601.34,3.57527
7677.35,3.39460
7754.13,3.19879
7831.67,3.00441
7909.98,2.82549
7989.08,2.65452
8068.98,2.46380
8149.67,2.28412
8231.16,2.11157
8313.47,1.94682
8396.61,1.78742
8480.57,1.63592
8565.38,1.46105
8651.03,1.29170
8737.54,1.11442
8824.92,0.93213
8913.17,0.72749
9002.30,0.51832
9092.32,0.30048
9183.25,0.09574
9275.08,-0.08626
9367.83,-0.22397
9461.51,-0.29864
9556.12,-0.35537
9651.68,-0.40027
9748.20,-0.43157
9845.68,-0.46856
9944.14,-0.50275
10043.58,-0.57465
10144.02,-0.67109
10245.46,-0.82263
10347.91,-0.98136
10451.39,-1.18680
10555.91,-1.39713
10661.46,-1.59974
10768.08,-1.81772
10875.76,-2.02774
10984.52,-2.22039
11094.36,-2.42539
11205.31,-2.63863
11317.36,-2.85882
11430.53,-3.07802
11544.84,-3.30290
11660.29,-3.52520
11776.89,-3.75744
11894.66,-3.95089
12013.60,-4.15250
12133.74,-4.35598
12255.08,-4.56532
12377.63,-4.77000
12501.41,-4.96877
12626.42,-5.18761
12752.68,-5.39186
12880.21,-5.60667
13009.01,-5.81959
13139.10,-6.03881
13270.49,-6.24905
13403.20,-6.45338
13537.23,-6.66970
13672.60,-6.88356
13809.33,-7.08113
13947.42,-7.29016
14086.90,-7.50739
14227.77,-7.70746
14370.04,-7.90634
14513.74,-8.11930
14658.88,-8.31568
14805.47,-8.53492
14953.52,-8.73885
15103.06,-8.98143
15254.09,-9.25088
15406.63,-9.52307
15560.70,-9.78622
15716.30,-10.05500
15873.47,-10.32689
16032.20,-10.60964
16192.52,-10.98308
16354.45,-11.33832
16517.99,-11.70725
16683.17,-12.08263
16850.01,-12.44473
17018.51,-12.83224
17188.69,-13.30505
17360.58,-13.79662
17534.18,-14.29147
17709.53,-14.76252
17886.62,-15.25955
18065.49,-15.80249
18246.14,-16.39938
18428.60,-17.01249
18612.89,-17.62291
18799.02,-18.24545
18987.01,-18.85320
19176.88,-19.55715
19368.65,-20.27547
19562.33,-20.97263
19757.96,-21.68001
19955.54,-22.39735
