frequency,raw
5528.49,10.03412
5583.77,10.15368
5639.61,10.20867
5696.00,10.21423
5752.96,10.12319
5810.49,9.96105
5868.60,9.72876
5927.28,9.42002
5986.56,9.07035
6046.42,8.66755
6106.89,8.20952
6167.96,7.77157
6229.64,7.32859
6291.93,6.90507
6354.85,6.51139
6418.40,6.15257
6482.58,5.81990
6547.41,5.54014
6612.88,5.30367
6679.01,5.09173
6745.80,4.89843
6813.26,4.73096
6881.39,4.57638
6950.21,4.43938
7019.71,4.29866
7089.91,4.15030
7160.81,3.98162
7232.41,3.76626
7304.74,3.53841
7377.79,3.28710
7451.56,3.01029
7526.08,2.72559
7601.34,2.44277
7677.35,2.16202
7754.13,1.86483
7831.67,1.58607
7909.98,1.31441
7989.08,1.06202
8068.98,0.80633
8149.67,0.56630
8231.16,0.34207
8313.47,0.14430
8396.61,-0.04530
8480.57,-0.22966
8565.38,-0.42423
8651.03,-0.60946
8737.54,-0.79260
8824.92,-0.97863
8913.17,-1.17594
9002.30,-1.35730
9092.32,-1.56349
9183.25,-1.77637
9275.08,-2.00395
9367.83,-2.23908
9461.51,-2.47609
9556.12,-2.73854
9651.68,-3.02065
9748.20,-3.31222
9845.68,-3.60131
9944.14,-3.88063
10043.58,-4.16146
10144.02,-4.41373
10245.46,-4.65482
10347.91,-4.87510
10451.39,-5.10010
10555.91,-5.31772
10661.46,-5.52719
10768.08,-5.74721
10875.76,-5.96838
10984.52,-6.17450
11094.36,-6.39189
11205.31,-6.60821
11317.36,-6.83217
11430.53,-7.04887
11544.84,-7.26855
11660.29,-7.48428
11776.89,-7.69693
11894.66,-7.88136
12013.60,-8.07027
12133.74,-8.24826
12255.08,-8.42828
12377.63,-8.60397
12501.41,-8.77094
12626.42,-8.95333
12752.68,-9.11588
12880.21,-9.29150
13009.01,-9.46280
13139.10,-9.63471
13270.49,-9.79552
13403.20,-9.93524
13537.23,-10.08855
13672.60,-10.24098
13809.33,-10.37717
13947.42,-10.51840
14086.90,-10.65909
14227.77,-10.78220
14370.04,-10.90161
14513.74,-11.02728
14658.88,-11.14282
14805.47,-11.27155
14953.52,-11.38136
15103.06,-11.52927
15254.09,-11.69450
15406.63,-11.86110
15560.70,-12.02483
15716.30,-12.18479
15873.47,-12.33991
16032.20,-12.50531
16192.52,-12.76335
16354.45,-12.99253
16517.99,-13.23411
16683.17,-13.47970
16850.01,-13.70186
17018.51,-13.95484
17188.69,-14.28556
17360.58,-14.63498
17534.18,-14.98291
17709.53,-15.30819
17886.62,-15.64979
18065.49,-16.02572
18246.14,-16.46567
18428.60,-16.92187
18612.89,-17.36183
18799.02,-17.81065
18987.01,-18.24390
19176.88,-18.77022
19368.65,-19.30660
19562.33,-19.82060
19757.96,-20.33383
19955.54,-20.86540
