frequency,raw
2673.90,8.04640
2700.64,8.16987
2727.65,8.30013
2754.93,8.42058
2782.48,8.50992
2810.30,8.61898
2838.40,8.66927
2866.79,8.74136
2895.46,8.78365
2924.41,8.82898
2953.65,8.85750
2983.19,8.85548
3013.02,8.84749
3043.15,8.80965
3073.58,8.77817
3104.32,8.72810
3135.36,8.67394
3166.72,8.60757
3198.38,8.50213
3230.37,8.42035
3262.67,8.30900
3295.30,8.23396
3328.25,8.13581
3361.53,8.02560
3395.15,7.90686
3429.10,7.78325
3463.39,7.67045
3498.03,7.55952
3533.01,7.44798
3568.34,7.32843
3604.02,7.22054
3640.06,7.11476
3676.46,7.01911
3713.22,6.93571
3750.36,6.85280
3787.86,6.75772
3825.74,6.67846
3864.00,6.60207
3902.64,6.51711
3941.66,6.45793
3981.08,6.40294
4020.89,6.35662
4061.10,6.31583
4101.71,6.26878
4142.73,6.24579
4184.15,6.22175
4226.00,6.21016
4268.26,6.21171
4310.94,6.20464
4354.05,6.21436
4397.59,6.22887
4441.56,6.23509
4485.98,6.26148
4530.84,6.28297
4576.15,6.32879
4621.91,6.39424
4668.13,6.46210
4714.81,6.55028
4761.96,6.64593
4809.58,6.77381
4857.67,6.89434
4906.25,7.03083
4955.31,7.17997
5004.87,7.32984
5054.91,7.52405
5105.46,7.71867
5156.52,7.93066
5208.08,8.15920
5260.16,8.37927
5312.77,8.61808
5365.89,8.81260
5419.55,9.01713
5473.75,9.18442
5528.49,9.31817
5583.77,9.41018
5639.61,9.43801
5696.00,9.39896
5752.96,9.28626
5810.49,9.09191
5868.60,8.81195
5927.28,8.47671
5986.56,8.08819
6046.42,7.64128
6106.89,7.14183
6167.96,6.67309
6229.64,6.18157
6291.93,5.72920
6354.85,5.30489
6418.40,4.91382
6482.58,4.56162
6547.41,4.24948
6612.88,3.96653
6679.01,3.72305
6745.80,3.48985
6813.26,3.28446
6881.39,3.08180
6950.21,2.90433
7019.71,2.72357
7089.91,2.54183
7160.81,2.32694
7232.41,2.08445
7304.74,1.81377
7377.79,1.52905
7451.56,1.21068
7526.08,0.89807
7601.34,0.57699
7677.35,0.25657
7754.13,-0.06879
7831.67,-0.38779
7909.98,-0.69331
7989.08,-0.97933
8068.98,-1.26940
8149.67,-1.54698
8231.16,-1.79984
8313.47,-2.04139
8396.61,-2.26102
8480.57,-2.46315
8565.38,-2.68765
8651.03,-2.89547
8737.54,-3.10398
8824.92,-3.30452
8913.17,-3.51607
9002.30,-3.72669
9092.32,-3.96170
9183.25,-4.19338
9275.08,-4.43730
9367.83,-4.67122
9461.51,-4.88994
9556.12,-5.12095
9651.68,-5.35196
9748.20,-5.58114
9845.68,-5.80299
9944.14,-6.00529
10043.58,-6.20922
10144.02,-6.39559
10245.46,-6.58357
10347.91,-6.76357
10451.39,-6.95286
10555.91,-7.14603
10661.46,-7.32937
10768.08,-7.53285
10875.76,-7.73341
10984.52,-7.92074
11094.36,-8.12160
11205.31,-8.32389
11317.36,-8.53120
11430.53,-8.74062
11544.84,-8.95216
11660.29,-9.16123
11776.89,-9.37411
11894.66,-9.55364
12013.60,-9.74351
12133.74,-9.92084
12255.08,-10.11491
12377.63,-10.29172
12501.41,-10.46999
12626.42,-10.66245
12752.68,-10.83946
12880.21,-11.02816
13009.01,-11.22185
13139.10,-11.41696
13270.49,-11.59290
13403.20,-11.76187
13537.23,-11.94297
13672.60,-12.11751
13809.33,-12.28987
13947.42,-12.46293
14086.90,-12.64262
14227.77,-12.80297
14370.04,-12.95933
14513.74,-13.12898
14658.88,-13.29467
14805.47,-13.46526
14953.52,-13.62271
15103.06,-13.82189
15254.09,-14.03761
15406.63,-14.26690
15560.70,-14.48059
15716.30,-14.70279
15873.47,-14.92252
16032.20,-15.15226
16192.52,-15.47147
16354.45,-15.77631
16517.99,-16.08371
16683.17,-16.40141
16850.01,-16.70349
17018.51,-17.03387
17188.69,-17.44478
17360.58,-17.87063
17534.18,-18.30029
17709.53,-18.71262
17886.62,-19.14700
18065.49,-19.61353
18246.14,-20.14863
18428.60,-20.70309
18612.89,-21.24781
18799.02,-21.78699
18987.01,-22.29663
19176.88,-22.90420
19368.65,-23.51604
19562.33,-24.10536
19757.96,-24.68951
19955.54,-25.28708
