frequency,raw
3498.03,7.10223
3533.01,7.09728
3568.34,7.05929
3604.02,7.01827
3640.06,6.96383
3676.46,6.91389
3713.22,6.85058
3750.36,6.79494
3787.86,6.71658
3825.74,6.64447
3864.00,6.56287
3902.64,6.47222
3941.66,6.38676
3981.08,6.31844
4020.89,6.22371
4061.10,6.13403
4101.71,6.03594
4142.73,5.94751
4184.15,5.84906
4226.00,5.76353
4268.26,5.67068
4310.94,5.57595
4354.05,5.47627
4397.59,5.37728
4441.56,5.28709
4485.98,5.18349
4530.84,5.07549
4576.15,4.98806
4621.91,4.87942
4668.13,4.78154
4714.81,4.68054
4761.96,4.58119
4809.58,4.50033
4857.67,4.39794
4906.25,4.31537
4955.31,4.22039
5004.87,4.13415
5054.91,4.07772
5105.46,3.99728
5156.52,3.93420
5208.08,3.87289
5260.16,3.82195
5312.77,3.77383
5365.89,3.71202
5419.55,3.67305
5473.75,3.63739
5528.49,3.60098
5583.77,3.58034
5639.61,3.56496
5696.00,3.57910
5752.96,3.60719
5810.49,3.65604
5868.60,3.73391
5927.28,3.83238
5986.56,3.96707
6046.42,4.10670
6106.89,4.24598
6167.96,4.41632
6229.64,4.58101
6291.93,4.74050
6354.85,4.88133
6418.40,5.00207
6482.58,5.09602
6547.41,5.17230
6612.88,5.22211
6679.01,5.23653
6745.80,5.20651
6813.26,5.14648
6881.39,5.06872
6950.21,4.98284
7019.71,4.87943
7089.91,4.76364
7160.81,4.61977
7232.41,4.46259
7304.74,4.29675
7377.79,4.13006
7451.56,3.95076
7526.08,3.77389
7601.34,3.59718
7677.35,3.42981
7754.13,3.25456
7831.67,3.08901
7909.98,2.93058
7989.08,2.78300
8068.98,2.62335
8149.67,2.46343
8231.16,2.31688
8313.47,2.17490
8396.61,2.03760
8480.57,1.91064
8565.38,1.75666
8651.03,1.61298
8737.54,1.45616
8824.92,1.29956
8913.17,1.12700
9002.30,0.95567
9092.32,0.76754
9183.25,0.57493
9275.08,0.37503
9367.83,0.18078
9461.51,0.06486
9556.12,-0.03722
9651.68,-0.10283
9748.20,-0.15523
9845.68,-0.19860
9944.14,-0.22698
10043.58,-0.27813
10144.02,-0.34302
10245.46,-0.42237
10347.91,-0.53415
10451.39,-0.68439
10555.91,-0.88392
10661.46,-1.09196
10768.08,-1.31334
10875.76,-1.51592
10984.52,-1.71036
11094.36,-1.91231
11205.31,-2.12062
11317.36,-2.33115
11430.53,-2.55246
11544.84,-2.76986
11660.29,-2.98697
11776.89,-3.20798
11894.66,-3.40726
12013.60,-3.60649
12133.74,-3.79927
12255.08,-4.00773
12377.63,-4.20648
12501.41,-4.39954
12626.42,-4.61624
12752.68,-4.81314
12880.21,-5.02352
13009.01,-5.23885
13139.10,-5.45591
13270.49,-5.66138
13403.20,-5.85911
13537.23,-6.06546
13672.60,-6.27237
13809.33,-6.47566
13947.42,-6.69090
14086.90,-6.90595
14227.77,-7.09641
14370.04,-7.28965
14513.74,-7.50084
14658.88,-7.69877
14805.47,-7.91580
14953.52,-8.11226
15103.06,-8.35383
15254.09,-8.62183
15406.63,-8.88684
15560.70,-9.15383
15716.30,-9.42636
15873.47,-9.69654
16032.20,-9.97372
16192.52,-10.34941
16354.45,-10.70318
16517.99,-11.07106
16683.17,-11.44320
16850.01,-11.80000
17018.51,-12.19111
17188.69,-12.66584
17360.58,-13.15005
17534.18,-13.64659
17709.53,-14.12361
17886.62,-14.62060
