frequency,raw
3463.39,6.26263
3498.03,6.18125
3533.01,6.09256
3568.34,5.98786
3604.02,5.88520
3640.06,5.78111
3676.46,5.66979
3713.22,5.57455
3750.36,5.47353
3787.86,5.35728
3825.74,5.25817
3864.00,5.15172
3902.64,5.04194
3941.66,4.95127
3981.08,4.87704
4020.89,4.79302
4061.10,4.71299
4101.71,4.62066
4142.73,4.54703
4184.15,4.44048
4226.00,4.35979
4268.26,4.26325
4310.94,4.15839
4354.05,4.05055
4397.59,3.94258
4441.56,3.84487
4485.98,3.74896
4530.84,3.64501
4576.15,3.56836
4621.91,3.47606
4668.13,3.39437
4714.81,3.31287
4761.96,3.22455
4809.58,3.16013
4857.67,3.08460
4906.25,3.01308
4955.31,2.94363
5004.87,2.88401
5054.91,2.85071
5105.46,2.80236
5156.52,2.78438
5208.08,2.76613
5260.16,2.76245
5312.77,2.76837
5365.89,2.76875
5419.55,2.79531
5473.75,2.86028
5528.49,2.92653
5583.77,3.02123
5639.61,3.12677
5696.00,3.28868
5752.96,3.49232
5810.49,3.75163
5868.60,4.07140
5927.28,4.46495
5986.56,4.92253
6046.42,5.40357
6106.89,5.90047
6167.96,6.42718
6229.64,6.90983
6291.93,7.31925
6354.85,7.61515
6418.40,7.76676
6482.58,7.77132
6547.41,7.62822
6612.88,7.37563
6679.01,7.01504
6745.80,6.57180
6813.26,6.07691
6881.39,5.57652
6950.21,5.11350
7019.71,4.69123
7089.91,4.31047
7160.81,3.95295
7232.41,3.63180
7304.74,3.33359
7377.79,3.06898
7451.56,2.80605
7526.08,2.56463
7601.34,2.33090
7677.35,2.11345
7754.13,1.88095
7831.67,1.66447
7909.98,1.44846
7989.08,1.22526
8068.98,0.99462
8149.67,0.75377
8231.16,0.51939
8313.47,0.29196
8396.61,0.06086
8480.57,-0.15775
8565.38,-0.39548
8651.03,-0.63105
8737.54,-0.86188
8824.92,-1.09269
8913.17,-1.33115
9002.30,-1.55571
9092.32,-1.80921
9183.25,-2.05593
9275.08,-2.31534
9367.83,-2.57389
9461.51,-2.82309
9556.12,-3.07538
9651.68,-3.33045
9748.20,-3.57697
9845.68,-3.80395
